#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:PterosaurSmall" spec="sa.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:PterosaurSmall" lower="35.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="150.0">70.0</parameter>
#            <parameter id="diversificationRateFBD.t:PterosaurSmall" lower="0.0" name="diversificationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:PterosaurSmall" lower="0.0" name="turnover" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:PterosaurSmall" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:PterosaurSmall" lower="0.0" name="removalProbability" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:PterosaurSmall" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <tree id="Tree.t:PterosaurSmall" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:PterosaurSmall" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="Austriadactylus cristatus=216.65,Austriadraco dallavecchiai=216.65,Caelestiventus hanseni=208.8,Carniadactylus rosenfeldi=217.25,Dromomeron gigas=210.35,Dromomeron gregorii=225.5,Dromomeron romeri=209.75,Eudimorphodon ranzii=217.25,Faxinalipterus minimus=225.42,Ixalerpeton polesinensis=233.23,Kongonaphon kely=238.25,Lagerpeton chanarensis=235,Maehary bonapartei=225.42,Pachagnathus benitoi=210.35,Peteinosaurus zambellii=217.25,Preondactylus buffarinii=216.8,PVSJ 883=229.35,Raeticodactylus filisurensis=212.25,Scleromochlus taylori=230.48,Seazzadactylus venieri=217.4,Yelaphomte praderioi=210.35">
#                    <taxa id="TaxonSet.PterosaurSmall" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.PterosaurSmall"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:PterosaurSmall" name="distribution">
#            <parameter id="clockRate.c:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:PterosaurSmall" name="distribution" x="@diversificationRateFBD.t:PterosaurSmall">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:PterosaurSmall" name="distribution">
#            <parameter id="gammaShape.s:PterosaurSmall" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:PterosaurSmall" name="distribution" x="@originFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.3" lower="35.0" name="distr" upper="150.0"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:PterosaurSmall" name="distribution">
#            <parameter id="proportionInvariant.s:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:PterosaurSmall" name="distribution" x="@samplingProportionFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:PterosaurSmall" name="distribution" x="@turnoverFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@PterosaurSmall" id="treeLikelihood.PterosaurSmall" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:PterosaurSmall">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:PterosaurSmall" proportionInvariant="@proportionInvariant.s:PterosaurSmall" shape="@gammaShape.s:PterosaurSmall" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:PterosaurSmall" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="LewisMK.s:PterosaurSmall" spec="morphmodels.evolution.substitutionmodel.LewisMK" stateNumber="7"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:PterosaurSmall" id="StrictClock.c:PterosaurSmall" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	mutationRate	proportionInvariant	gammaShape	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD
316000	-2875.8170369962977	-2749.574220334598	-126.24281666169962	-2749.574220334598	42.90345210610999	174.85873903191117	0.006139123970667598	1.0	0.0	2.309897492928055	-117.54466840940104	0.024787532084353293	0.9300130932953754	0.10016600568249451	47.00604723812459	2
317000	-2887.3722855354426	-2750.9782462560443	-136.39403927939836	-2750.9782462560443	48.92516421803375	196.3710442263947	0.004723359454216934	1.0	0.0	2.309897492928055	-128.32876678220325	0.08653544322492855	0.8012464169296212	0.04676470927273998	69.96201017169284	1
318000	-2884.2203274882863	-2749.942160998576	-134.27816648971	-2749.942160998576	49.958878100146244	218.58640456167646	0.00570001298947567	1.0	0.0	2.309897492928055	-126.08000850517904	0.055628645955065184	0.814333089347085	0.08221611030000744	52.03051610527452	2
319000	-2883.7829822490276	-2751.242710652856	-132.5402715961713	-2751.242710652856	49.27106004961594	199.46073174548624	0.005972244984197453	1.0	0.0	2.309897492928055	-124.3796664799041	0.06086245241444704	0.8720860872220054	0.06460545751970849	53.81552276140775	1
320000	-2885.1832652474686	-2750.2033783396764	-134.97988690779206	-2750.2033783396764	46.88779917730213	194.62700781657594	0.006415911452832937	1.0	0.0	1.7515721412204266	-126.96030445103347	0.02922331047380128	0.8969844453822199	0.07305207720956385	74.9104036489311	0
321000	-2877.464027820207	-2750.9706446415116	-126.49338317869545	-2750.9706446415116	46.49040513037809	184.67245775640433	0.006034587420486958	1.0	0.0	1.7515721412204266	-118.80638482214434	0.050327794876648436	0.9013076792688537	0.04055683675871071	46.529387226039724	0
322000	-2877.786811630678	-2743.4892218276773	-134.29758980300076	-2743.4892218276773	47.32468890526427	195.62098208670776	0.005864568268549291	1.0	0.0	1.7515721412204266	-126.78466989053109	0.1188633588413607	0.8887403386682486	0.00926524453161383	54.42236478933256	0
323000	-2875.2335249982325	-2742.21944777081	-133.0140772274225	-2742.21944777081	47.8597677910166	199.6204323832226	0.005406858524783304	1.0	0.0	1.7515721412204266	-125.02743759783428	0.030625390368978427	0.8793605844226065	0.09797408366987675	60.173410714747845	1
324000	-2884.906983422449	-2742.9501737341357	-141.95680968831326	-2742.9501737341357	61.010377780190304	272.62305275118854	0.004437703716409085	1.0	0.0	1.7515721412204266	-133.88484117308812	0.027160164363716988	0.9384988131780854	0.029390593216341954	69.79034579297175	0
325000	-2879.7937121305267	-2747.2958885574994	-132.49782357302735	-2747.2958885574994	49.19715475780628	207.28942550506832	0.006363877727111747	1.0	0.0	1.0627561992165486	-125.3718868925603	0.03991207906391253	0.9158339283667717	0.04647398058514518	60.35623735171066	0
326000	-2874.0439021737047	-2740.961820678736	-133.08208149496883	-2740.961820678736	48.854323379878124	200.56775787372092	0.005470418686529451	1.0	0.0	1.0627561992165486	-125.27936467850388	0.01596385850983429	0.913971448074491	0.15301422894467218	54.5160841849054	1
327000	-2883.1189968850654	-2746.4402462401235	-136.67875064494174	-2746.4402462401235	51.848933780464556	227.11350167689994	0.004959899111830299	1.0	0.0	1.0627561992165486	-129.6293895151233	0.04560718112313135	0.7865510593739835	0.11699933064790696	55.54123262340064	1
328000	-2891.7532283429414	-2745.903211407282	-145.85001693565934	-2745.903211407282	58.12839527213431	276.88355221616007	0.004959899111830299	1.0	0.0	1.0627561992165486	-138.38825378414404	0.02443256914968788	0.8074145044973872	0.1928500438206867	60.03993151905266	0
329000	-2883.637884320936	-2741.521213809801	-142.1166705111348	-2741.521213809801	63.48923315988633	280.3868943914629	0.004156054007367159	1.0	0.0	1.0627561992165486	-134.59831428064533	0.022686877202069865	0.93338266210993	0.050586576166839384	68.56083293483364	1
330000	-2890.085147915032	-2750.8836108350556	-139.20153707997645	-2750.8836108350556	52.18232056532726	252.12441833118538	0.005341086512924755	1.0	0.0	1.0627561992165486	-132.27141112267248	0.05839309056129625	0.8736193668725442	0.03944971986108831	56.3513155062325	1
331000	-2892.143093073116	-2756.591022397806	-135.55207067531003	-2756.591022397806	56.349893193033104	229.04880338125133	0.0058491455099634404	1.0	0.0	1.0627561992165486	-128.64287572218615	0.06153377722974015	0.7471146834386196	0.14010514798100834	60.49696912370388	3
332000	-2879.2869904017007	-2750.288186237206	-128.99880416449477	-2750.288186237206	46.721221252206966	192.8998550768939	0.006154318980646178	1.0	0.0	1.0627561992165486	-121.77336659898371	0.03408649836999885	0.855114841703486	0.12195750341656511	55.078854081831864	3
333000	-2880.488006522118	-2749.4939437872067	-130.99406273491147	-2749.4939437872067	48.822089945924	200.16533463804925	0.006351776281687164	1.0	0.0	1.0627561992165486	-123.92703940783956	0.044179854854817444	0.8291956672930109	0.10767777327783584	56.990953701680056	2
334000	-2875.654079012431	-2742.6848301899017	-132.96924882252904	-2742.6848301899017	51.26351951082829	214.05137692571876	0.005585566010050136	1.0	0.0	1.0627561992165486	-125.73820522008984	0.03379554135836443	0.9111038838991137	0.032937570626475725	54.49782382583582	0
335000	-2875.8173298514707	-2747.5652415918685	-128.25208825960232	-2747.5652415918685	47.84662937957387	189.47077216363564	0.006186377082791115	1.0	0.0	1.1720450016819406	-121.09342740453528	0.0456165507887994	0.9500221306449295	0.010725225373942607	59.346977507041395	1
336000	-2871.6255278828276	-2749.209785408403	-122.41574247442446	-2749.209785408403	42.094990239774354	165.7277782945837	0.007564503062275452	1.0	0.0	1.1720450016819406	-114.91983199766541	0.027042818291324402	0.96693967552679	0.017049426142535136	53.370570779923874	0
337000	-2873.5986182753704	-2751.08371514986	-122.51490312551029	-2751.08371514986	45.07736267085285	173.5885032620483	0.006861055173584857	1.0	0.0	1.1720450016819406	-114.33489320937106	0.011703109827212404	0.981117983393406	0.027157613552296275	45.18138955924627	0
338000	-2883.369185827138	-2756.86239211577	-126.50679371136808	-2756.86239211577	44.388756442215175	190.8233864997337	0.007195638372132975	1.0	0.0	1.1720450016819406	-118.72138352179084	0.01860674479200463	0.9802850455902895	0.010852414686863448	48.76621160055521	1
339000	-2876.823820108756	-2747.910024771569	-128.9137953371867	-2747.910024771569	47.6278279290615	200.112161055123	0.005876261752863663	1.0	0.0	1.1720450016819406	-121.57291071731653	0.03376885216257238	0.9538659003981883	0.02157261923115607	53.20426584676798	1
340000	-2876.5763172665747	-2749.6898456758618	-126.88647159071292	-2749.6898456758618	44.51732471785888	182.96539004052298	0.006534767078912109	1.0	0.0	1.1720450016819406	-119.41890229666923	0.028118060945755634	0.9610554931520863	0.03322071445585877	51.451942010264275	0
341000	-2883.2800093752076	-2757.933123849802	-125.34688552540537	-2757.933123849802	40.58088126886083	160.86158994571684	0.007439659446318103	1.0	0.0	1.1720450016819406	-117.94249659617115	0.030754989788309647	0.969109590581536	0.01612321862839883	66.77246351797673	1
342000	-2873.471681554044	-2752.872539692029	-120.5991418620153	-2752.872539692029	40.6187450392303	164.02942398485166	0.007622025469771926	1.0	0.0	1.3263713632204304	-112.85601435615698	0.023875830755879412	0.9765117629650807	0.012526103446476006	41.42010606189424	2
343000	-2876.329246183061	-2754.0117855060453	-122.31746067701586	-2754.0117855060453	41.27081947879561	157.90940823047737	0.0075269426052800865	1.0	0.0	1.3263713632204304	-113.51686899017942	0.007005455781280063	0.9809685864772835	0.059260851390303564	44.15480706777993	1
344000	-2875.803226842202	-2753.983433841815	-121.81979300038694	-2753.983433841815	44.62399206214865	161.038881034281	0.007343638935050867	1.0	0.0	1.3263713632204304	-113.3087972352634	0.009604771341651703	0.9778572968587945	0.09077560434731116	45.206247402055425	3
345000	-2872.0762278177012	-2751.162492364419	-120.91373545328217	-2751.162492364419	43.080021927833705	161.30150314772195	0.007586936077783266	1.0	0.0	1.3263713632204304	-113.31909509730184	0.02921746575484592	0.966009887130659	0.020322931005941094	48.33178054233155	2
346000	-2881.2032912556083	-2764.921921551971	-116.28136970363717	-2764.921921551971	41.74852618638906	145.90076614520314	0.009199498033860148	1.0	0.0	1.3263713632204304	-108.76807980960962	0.03288191856475048	0.9904134561357449	0.001970027143398055	43.97382717744071	1
347000	-2882.304549376794	-2759.690072650701	-122.61447672609324	-2759.690072650701	42.18035191932583	169.10241059443342	0.00646498972905821	1.0	0.0	1.3263713632204304	-115.25815588131474	0.04222769473398751	0.9904134561357449	9.117044492621266E-4	50.98596054337782	0
348000	-2885.4447082274505	-2760.6123436269886	-124.83236460046193	-2760.6123436269886	42.811018829722244	160.3111681759014	0.00816686764147996	1.0	0.0	1.3263713632204304	-117.58165470749215	0.05149985810425211	0.9877798682398284	4.249492674797835E-4	57.979541542957925	0
349000	-2877.0273958957114	-2755.370676117666	-121.65671977804558	-2755.370676117666	43.268078467249985	168.40987011332868	0.006886625938009827	1.0	0.0	1.3263713632204304	-113.8133209712387	0.020979838851192558	0.9822756390603337	0.010653052613538935	50.10760755572893	0
350000	-2872.566663127238	-2748.564459453656	-124.00220367358196	-2748.564459453656	43.351986027020665	168.8743217569014	0.007182471360434184	1.0	0.0	1.3263713632204304	-116.43139663403052	0.030223505097216094	0.9822756390603337	0.004630265766854818	56.258646693225735	1
351000	-2887.783180445783	-2752.144633266096	-135.63854717968644	-2752.144633266096	49.1584307670919	234.5967016262022	0.005068653738545157	1.0	0.0	1.3263713632204304	-127.35247473322889	0.012360601437859295	0.9781695111775406	0.01659455864036033	57.958022254220275	1
352000	-2876.71179960141	-2746.273005764574	-130.4387938368358	-2746.273005764574	46.61968497355229	197.09735697352136	0.006168345971600482	1.0	0.0	1.3263713632204304	-122.50529339349295	0.01874760748964555	0.9164472215362628	0.15191418498588036	48.693169334867875	2
353000	-2880.111832627909	-2745.4010445093672	-134.71078811854161	-2745.4010445093672	48.5741923157972	208.03722169588946	0.006059911287041712	1.0	0.0	1.197168637992172	-127.66443529959018	0.061101925488717006	0.8070062921030883	0.045295516154008036	49.5063060563772	1
354000	-2881.1712839723814	-2748.496228290245	-132.67505568213616	-2748.496228290245	50.6379535030958	198.2095160900673	0.0061422220225562756	1.0	0.0	1.197168637992172	-125.59126874403606	0.05584098354100914	0.7101101201984104	0.20158958613182873	51.12239258224076	2
355000	-2880.9051634316734	-2747.6471937988385	-133.257969632835	-2747.6471937988385	47.44055285203528	201.70523207261243	0.006350481298596046	1.0	0.0	1.197168637992172	-126.234266619936	0.06496580185294246	0.8337973487920101	0.04128716891953495	60.43088863485128	2
356000	-2875.553232234054	-2742.0683507653666	-133.4848814686876	-2742.0683507653666	52.36805080030282	216.84915946255745	0.0052378244142439094	1.0	0.0	1.197168637992172	-126.38032119231137	0.05333404936378622	0.8857658388225236	0.02937987373443303	58.623607666611115	1
357000	-2894.0010867368005	-2760.622939147921	-133.37814758887944	-2760.622939147921	50.46313621926051	193.37186596477162	0.005475294251385737	1.0	0.0	1.197168637992172	-126.43515407456012	0.09739534705935379	0.8835283621106899	0.02423934316616639	61.55833016587454	2
358000	-2880.4643332713786	-2755.2400620075387	-125.22427126383981	-2755.2400620075387	44.92689236357765	180.6375518637058	0.00642351050312477	1.0	0.0	1.197168637992172	-118.14798470624471	0.056811891445995584	0.876899881609192	0.07080974898964917	46.29879451290651	4
359000	-2886.3510354882383	-2757.5966910959196	-128.7543443923189	-2757.5966910959196	47.43971243826202	184.31678669809108	0.007931649771430457	1.0	0.0	1.197168637992172	-121.54713095932706	0.04373904133678328	0.8601084952555855	0.11912818917418819	52.08893084252262	1
360000	-2886.559050952222	-2756.0708381725685	-130.48821277965357	-2756.0708381725685	41.90035224849156	194.01733337706298	0.006576892832305032	1.0	0.0	1.197168637992172	-123.41060820013247	0.05664112508221107	0.8901096102116289	0.038518094982237266	54.68701304301269	0
361000	-2882.6484469526263	-2755.691034765402	-126.95741218722439	-2755.691034765402	43.27465797546119	190.30366653613225	0.005542730229276284	1.0	0.0	1.197168637992172	-119.61983726837262	0.03526550858511966	0.9527749543901127	0.024849072983456684	48.1683310938092	0
362000	-2884.0379035954275	-2755.406816840398	-128.63108675502943	-2755.406816840398	46.00135718954927	197.75233359480106	0.006440405427811719	1.0	0.0	1.197168637992172	-120.75717569545748	0.017222755181553567	0.9881134767518228	0.008739054994710789	48.39097306334758	0
363000	-2885.6192948861853	-2756.9093941286364	-128.70990075754875	-2756.9093941286364	47.78186885027871	205.17577504091312	0.007144086888394713	1.0	0.0	1.197168637992172	-120.14254436618404	0.007838214913246017	0.9900883225015936	0.01654344454834404	47.78282305028524	0
364000	-2875.9282801307277	-2744.707528258369	-131.22075187235856	-2744.707528258369	50.27573997184312	220.09883204675162	0.005535898180261568	1.0	0.0	1.197168637992172	-122.89354982755795	0.01020266712111718	0.9913036680988901	0.007207210863253743	50.912637172642455	0
365000	-2884.6817502318963	-2748.3711009650633	-136.31064926683314	-2748.3711009650633	47.90016442294735	237.55183975286744	0.005152400188305991	1.0	0.0	1.197168637992172	-128.08920650408737	0.011486967146261344	0.9901062622456923	0.00440304329804635	59.860145942198805	0
366000	-2869.6537053457496	-2746.3989910513314	-123.25471429441811	-2746.3989910513314	46.49816216272941	173.8452705692591	0.006908681134393612	1.0	0.0	1.197168637992172	-115.04934648470909	0.01170006849020159	0.9901062622456923	0.009058602853100194	51.76358272309891	1
367000	-2883.0226060064306	-2753.383443219276	-129.63916278715442	-2753.383443219276	45.8728126837976	185.6947379615416	0.006388498918723557	1.0	0.0	1.197168637992172	-120.90399110396964	0.006541406363806958	0.9912563157988539	0.013844938532878787	68.94977312651507	1
368000	-2872.7176825103816	-2749.001707368272	-123.71597514210936	-2749.001707368272	43.59684836991657	172.5071931918017	0.006243509702742863	1.0	0.0	1.197168637992172	-115.00816174435244	0.006735823979952488	0.9920003896584857	0.020994376469907337	48.54818757494718	1
369000	-2877.4269753422045	-2750.1207921525624	-127.3061831896422	-2750.1207921525624	44.898160461984624	184.62453361608559	0.00796093302352515	1.0	0.0	1.197168637992172	-119.19765183312886	0.013068739550833444	0.9919941807610766	0.008848778703815088	48.77862432683329	0
370000	-2873.9779838638087	-2751.0445300822385	-122.93345378157028	-2751.0445300822385	42.69479013233653	178.99269486752095	0.006846783561704808	1.0	0.0	1.197168637992172	-115.50959381887704	0.031004873553926605	0.9919941807610766	7.921640318349045E-4	43.29286160190392	0
371000	-2878.800047751103	-2752.8039245142154	-125.99612323688787	-2752.8039245142154	46.10653502176004	193.5836395559484	0.0066838956145470006	1.0	0.0	1.197168637992172	-118.10119607495056	0.0167925973115478	0.9887018335912047	0.006739690866911616	46.681356880614636	0
372000	-2873.8033089431297	-2746.0382148711556	-127.76509407197412	-2746.0382148711556	43.74134369385064	194.6130394593287	0.006528395011719321	1.0	0.0	1.197168637992172	-119.91108594776912	0.017643140607696665	0.9887018335912047	0.005809449502968799	51.58205098793691	0
373000	-2874.289607255681	-2749.936866070309	-124.35274118537187	-2749.936866070309	42.248333905092345	171.76272540390332	0.0063452899390318744	1.0	0.0	1.197168637992172	-115.82394119408272	0.00817299511824154	0.9887018335912047	0.01733457299171203	51.404150775983474	1
374000	-2870.467416175484	-2754.3802010791505	-116.08721509633322	-2754.3802010791505	41.347093058874435	137.04294732113954	0.00808479067652463	1.0	0.0	1.197168637992172	-106.97459162049442	0.004390122727503211	0.9887018335912047	0.11432286834052847	43.79756857503232	4
375000	-2876.917645883452	-2759.3260466008546	-117.59159928259767	-2759.3260466008546	40.19701361489488	141.11520974288536	0.00916554239112525	1.0	0.0	1.197168637992172	-108.62221769262247	0.005103039333356929	0.9887018335912047	0.05085963266071367	40.3172515825853	0
376000	-2874.8171122369067	-2760.438114105281	-114.37899813162568	-2760.438114105281	40.453884201769945	134.8949297325504	0.007289556382984648	1.0	0.0	1.197168637992172	-106.44837342838632	0.01609148125363524	0.986340727618095	0.010845372314599236	44.911062079852655	2
377000	-2866.1514746847706	-2750.909915543456	-115.24155914131441	-2750.909915543456	40.87744906545349	140.792419061447	0.00861202334189852	1.0	0.0	1.197168637992172	-106.99333346590329	0.011149585649823676	0.9845549293142853	0.03031657618340167	41.49946884090194	3
378000	-2873.672639356553	-2752.9590686622296	-120.71357069432374	-2752.9590686622296	41.95913511459261	156.94864175136442	0.007824765404663727	1.0	0.0	1.6684086067062602	-112.49761814104319	0.020191351250908117	0.978669308522988	0.02209654421695609	46.7572275026782	2
379000	-2871.63825528448	-2753.3729373860665	-118.26531789841334	-2753.3729373860665	40.31572554751422	150.09325668298112	0.007199332646789151	1.0	0.0	1.6684086067062602	-110.63794023301185	0.048060273761445636	0.9760104433927704	0.0031422710839491726	47.73738902494982	0
380000	-2873.1483443973348	-2747.5017560276806	-125.64658836965408	-2747.5017560276806	41.03925540701952	171.70902545309013	0.007199332646789151	1.0	0.0	1.0570286692073771	-118.60886327126788	0.04612677366706292	0.9801586179147656	0.003936868524444668	56.276732841569384	0
381000	-2874.190016681687	-2754.623543448342	-119.56647323334516	-2754.623543448342	40.526331772760294	156.10141253346566	0.008672039224626019	1.0	0.0	1.0570286692073771	-112.43247364151645	0.03902795253088015	0.982285320085045	0.005170937175814587	44.06287677866059	1
382000	-2876.9741922341514	-2756.6008328207395	-120.37335941341169	-2756.6008328207395	39.74051905988487	156.11883273898968	0.008284077643885874	1.0	0.0	1.0570286692073771	-112.97197467377306	0.02630020385286308	0.971585067180545	0.012828389001187884	52.435428942140824	0
383000	-2875.88642207662	-2752.680170966537	-123.206251110083	-2752.680170966537	42.106286521155	165.7900116415355	0.007713952335315881	1.0	0.0	1.0570286692073771	-116.33952895387748	0.06835835033546754	0.9715236912745033	0.003918654080081432	51.34249205172273	0
384000	-2883.539789029134	-2762.1395112568975	-121.40027777223646	-2762.1395112568975	40.87639703257498	160.77711690918468	0.007932161729452623	1.0	0.0	1.0570286692073771	-113.19870355727154	0.010041929530058427	0.9715236912745033	0.07675828974832906	49.332909198545046	4
385000	-2871.575771823805	-2750.1670701319267	-121.40870169187832	-2750.1670701319267	45.63596107041683	166.02733421853023	0.007399309715369727	1.0	0.0	1.0570286692073771	-114.34550110764583	0.04403779797586772	0.9656513305535374	0.00902556646615936	47.200448517696366	2
386000	-2870.399138734858	-2750.1847437260303	-120.21439500882758	-2750.1847437260303	44.166972737520865	160.23617119655933	0.0072175890697665	1.0	0.0	1.0570286692073771	-112.97259398372134	0.032977559370085764	0.9691316145734634	0.017022930661848876	48.90768178642609	1
387000	-2878.4284641822383	-2751.1382231002926	-127.29024108194547	-2751.1382231002926	46.99543036824235	194.67662848416	0.005620971440725252	1.0	0.0	1.0570286692073771	-119.38995666776401	0.014136723276626491	0.9813727155536512	0.02055982521525663	48.7036396078442	2
388000	-2869.548252002878	-2744.65055276568	-124.89769923719818	-2744.65055276568	45.59945094936101	180.2200830235363	0.00657244226603173	1.0	0.0	1.0570286692073771	-117.1477324577025	0.016889994258294013	0.9886289780694959	0.010087604301191848	47.959144678321266	0
389000	-2873.9648512585204	-2746.6039441708035	-127.3609070877169	-2746.6039441708035	48.66388891173645	195.611380640623	0.005540131349197406	1.0	0.0	1.0570286692073771	-120.27576177625221	0.04235523566271418	0.9844819228094337	0.0015834791614843591	53.43671085830776	0
390000	-2878.7670778018332	-2752.4491584439766	-126.31791935785674	-2752.4491584439766	47.37493663180707	196.13752293160596	0.005414448895886892	1.0	0.0	1.0570286692073771	-118.94394193340716	0.027292802734868775	0.985872117967783	0.0025413586135903904	48.326726608212304	0
391000	-2879.6811207420815	-2742.8597525654322	-136.82136817664903	-2742.8597525654322	58.08884531259097	231.24472184964918	0.004648526127824737	1.0	0.0	1.0570286692073771	-129.48539514645913	0.028769581093134225	0.985872117967783	0.0018443230864143376	64.48085495408937	2
392000	-2870.3204894104056	-2743.5507421860534	-126.76974722435199	-2743.5507421860534	47.33989508365804	189.82399009443725	0.005531487898224613	1.0	0.0	1.0570286692073771	-118.45381861806396	0.00884842790231358	0.986896461268593	0.018222336729736253	51.56317732237873	1
393000	-2870.586538712815	-2745.976162191906	-124.61037652090914	-2745.976162191906	48.40573219041173	180.81579207599057	0.006121070998375064	1.0	0.0	1.0570286692073771	-116.25945796773924	0.008516351789166808	0.9866533979284481	0.03519627504360897	48.4234251803695	1
394000	-2869.079031655927	-2746.1632206463164	-122.9158110096105	-2746.1632206463164	44.20942706373632	177.75731879986563	0.007022223654328294	1.0	0.0	1.0570286692073771	-115.31473495466251	0.020278015171136254	0.9866533979284481	0.0054745188993870625	44.59136883136855	1
395000	-2872.6177170541364	-2746.075730916385	-126.54198613775141	-2746.075730916385	49.78370075997655	186.35427073809484	0.006325379891625525	1.0	0.0	1.0570286692073771	-118.2865744219275	0.009458740249890376	0.9866533979284481	0.03279797353005042	50.683947472548184	1
396000	-2876.8096892721255	-2752.1463137860374	-124.66337548608833	-2752.1463137860374	45.47817644147682	183.40193049407046	0.008101328139444043	1.0	0.0	1.0570286692073771	-117.12503750604385	0.021959451844137647	0.9856098657863365	0.009054072556072879	45.54529860743263	0
